# Generated by scripts/vendor/refresh-unicode-names.py — do not hand-edit.
# Unicode 16.0.0, 26 curated blocks.
# Format: HEX;NAME;GENERAL_CATEGORY;BLOCK_SLUG
2A4E;DOUBLE SQUARE INTERSECTION;Sm;supplemental-math-operators
2A4F;DOUBLE SQUARE UNION;Sm;supplemental-math-operators
2A50;CLOSED UNION WITH SERIFS AND SMASH PRODUCT;Sm;supplemental-math-operators
2A51;LOGICAL AND WITH DOT ABOVE;Sm;supplemental-math-operators
2A52;LOGICAL OR WITH DOT ABOVE;Sm;supplemental-math-operators
2A53;DOUBLE LOGICAL AND;Sm;supplemental-math-operators
2A54;DOUBLE LOGICAL OR;Sm;supplemental-math-operators
2A55;TWO INTERSECTING LOGICAL AND;Sm;supplemental-math-operators
2A56;TWO INTERSECTING LOGICAL OR;Sm;supplemental-math-operators
2A57;SLOPING LARGE OR;Sm;supplemental-math-operators
2A58;SLOPING LARGE AND;Sm;supplemental-math-operators
2A59;LOGICAL OR OVERLAPPING LOGICAL AND;Sm;supplemental-math-operators
2A5A;LOGICAL AND WITH MIDDLE STEM;Sm;supplemental-math-operators
2A5B;LOGICAL OR WITH MIDDLE STEM;Sm;supplemental-math-operators
2A5C;LOGICAL AND WITH HORIZONTAL DASH;Sm;supplemental-math-operators
2A5D;LOGICAL OR WITH HORIZONTAL DASH;Sm;supplemental-math-operators
2A5E;LOGICAL AND WITH DOUBLE OVERBAR;Sm;supplemental-math-operators
2A5F;LOGICAL AND WITH UNDERBAR;Sm;supplemental-math-operators
2A60;LOGICAL AND WITH DOUBLE UNDERBAR;Sm;supplemental-math-operators
2A61;SMALL VEE WITH UNDERBAR;Sm;supplemental-math-operators
2A62;LOGICAL OR WITH DOUBLE OVERBAR;Sm;supplemental-math-operators
2A63;LOGICAL OR WITH DOUBLE UNDERBAR;Sm;supplemental-math-operators
2A64;Z NOTATION DOMAIN ANTIRESTRICTION;Sm;supplemental-math-operators
2A65;Z NOTATION RANGE ANTIRESTRICTION;Sm;supplemental-math-operators
2A66;EQUALS SIGN WITH DOT BELOW;Sm;supplemental-math-operators
2A67;IDENTICAL WITH DOT ABOVE;Sm;supplemental-math-operators
2A68;TRIPLE HORIZONTAL BAR WITH DOUBLE VERTICAL STROKE;Sm;supplemental-math-operators
2A69;TRIPLE HORIZONTAL BAR WITH TRIPLE VERTICAL STROKE;Sm;supplemental-math-operators
2A6A;TILDE OPERATOR WITH DOT ABOVE;Sm;supplemental-math-operators
2A6B;TILDE OPERATOR WITH RISING DOTS;Sm;supplemental-math-operators
2A6C;SIMILAR MINUS SIMILAR;Sm;supplemental-math-operators
2A6D;CONGRUENT WITH DOT ABOVE;Sm;supplemental-math-operators
2A6E;EQUALS WITH ASTERISK;Sm;supplemental-math-operators
2A6F;ALMOST EQUAL TO WITH CIRCUMFLEX ACCENT;Sm;supplemental-math-operators
2A70;APPROXIMATELY EQUAL OR EQUAL TO;Sm;supplemental-math-operators
2A71;EQUALS SIGN ABOVE PLUS SIGN;Sm;supplemental-math-operators
2A72;PLUS SIGN ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2A73;EQUALS SIGN ABOVE TILDE OPERATOR;Sm;supplemental-math-operators
2A74;DOUBLE COLON EQUAL;Sm;supplemental-math-operators
2A75;TWO CONSECUTIVE EQUALS SIGNS;Sm;supplemental-math-operators
2A76;THREE CONSECUTIVE EQUALS SIGNS;Sm;supplemental-math-operators
2A77;EQUALS SIGN WITH TWO DOTS ABOVE AND TWO DOTS BELOW;Sm;supplemental-math-operators
2A78;EQUIVALENT WITH FOUR DOTS ABOVE;Sm;supplemental-math-operators
2A79;LESS-THAN WITH CIRCLE INSIDE;Sm;supplemental-math-operators
2A7A;GREATER-THAN WITH CIRCLE INSIDE;Sm;supplemental-math-operators
2A7B;LESS-THAN WITH QUESTION MARK ABOVE;Sm;supplemental-math-operators
2A7C;GREATER-THAN WITH QUESTION MARK ABOVE;Sm;supplemental-math-operators
2A7D;LESS-THAN OR SLANTED EQUAL TO;Sm;supplemental-math-operators
2A7E;GREATER-THAN OR SLANTED EQUAL TO;Sm;supplemental-math-operators
2A7F;LESS-THAN OR SLANTED EQUAL TO WITH DOT INSIDE;Sm;supplemental-math-operators
2A80;GREATER-THAN OR SLANTED EQUAL TO WITH DOT INSIDE;Sm;supplemental-math-operators
2A81;LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE;Sm;supplemental-math-operators
2A82;GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE;Sm;supplemental-math-operators
2A83;LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE RIGHT;Sm;supplemental-math-operators
2A84;GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE LEFT;Sm;supplemental-math-operators
2A85;LESS-THAN OR APPROXIMATE;Sm;supplemental-math-operators
2A86;GREATER-THAN OR APPROXIMATE;Sm;supplemental-math-operators
2A87;LESS-THAN AND SINGLE-LINE NOT EQUAL TO;Sm;supplemental-math-operators
2A88;GREATER-THAN AND SINGLE-LINE NOT EQUAL TO;Sm;supplemental-math-operators
2A89;LESS-THAN AND NOT APPROXIMATE;Sm;supplemental-math-operators
2A8A;GREATER-THAN AND NOT APPROXIMATE;Sm;supplemental-math-operators
2A8B;LESS-THAN ABOVE DOUBLE-LINE EQUAL ABOVE GREATER-THAN;Sm;supplemental-math-operators
2A8C;GREATER-THAN ABOVE DOUBLE-LINE EQUAL ABOVE LESS-THAN;Sm;supplemental-math-operators
2A8D;LESS-THAN ABOVE SIMILAR OR EQUAL;Sm;supplemental-math-operators
2A8E;GREATER-THAN ABOVE SIMILAR OR EQUAL;Sm;supplemental-math-operators
2A8F;LESS-THAN ABOVE SIMILAR ABOVE GREATER-THAN;Sm;supplemental-math-operators
2A90;GREATER-THAN ABOVE SIMILAR ABOVE LESS-THAN;Sm;supplemental-math-operators
2A91;LESS-THAN ABOVE GREATER-THAN ABOVE DOUBLE-LINE EQUAL;Sm;supplemental-math-operators
2A92;GREATER-THAN ABOVE LESS-THAN ABOVE DOUBLE-LINE EQUAL;Sm;supplemental-math-operators
2A93;LESS-THAN ABOVE SLANTED EQUAL ABOVE GREATER-THAN ABOVE SLANTED EQUAL;Sm;supplemental-math-operators
2A94;GREATER-THAN ABOVE SLANTED EQUAL ABOVE LESS-THAN ABOVE SLANTED EQUAL;Sm;supplemental-math-operators
2A95;SLANTED EQUAL TO OR LESS-THAN;Sm;supplemental-math-operators
2A96;SLANTED EQUAL TO OR GREATER-THAN;Sm;supplemental-math-operators
2A97;SLANTED EQUAL TO OR LESS-THAN WITH DOT INSIDE;Sm;supplemental-math-operators
2A98;SLANTED EQUAL TO OR GREATER-THAN WITH DOT INSIDE;Sm;supplemental-math-operators
2A99;DOUBLE-LINE EQUAL TO OR LESS-THAN;Sm;supplemental-math-operators
2A9A;DOUBLE-LINE EQUAL TO OR GREATER-THAN;Sm;supplemental-math-operators
2A9B;DOUBLE-LINE SLANTED EQUAL TO OR LESS-THAN;Sm;supplemental-math-operators
2A9C;DOUBLE-LINE SLANTED EQUAL TO OR GREATER-THAN;Sm;supplemental-math-operators
2A9D;SIMILAR OR LESS-THAN;Sm;supplemental-math-operators
2A9E;SIMILAR OR GREATER-THAN;Sm;supplemental-math-operators
2A9F;SIMILAR ABOVE LESS-THAN ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2AA0;SIMILAR ABOVE GREATER-THAN ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2AA1;DOUBLE NESTED LESS-THAN;Sm;supplemental-math-operators
2AA2;DOUBLE NESTED GREATER-THAN;Sm;supplemental-math-operators
2AA3;DOUBLE NESTED LESS-THAN WITH UNDERBAR;Sm;supplemental-math-operators
2AA4;GREATER-THAN OVERLAPPING LESS-THAN;Sm;supplemental-math-operators
2AA5;GREATER-THAN BESIDE LESS-THAN;Sm;supplemental-math-operators
2AA6;LESS-THAN CLOSED BY CURVE;Sm;supplemental-math-operators
2AA7;GREATER-THAN CLOSED BY CURVE;Sm;supplemental-math-operators
2AA8;LESS-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL;Sm;supplemental-math-operators
2AA9;GREATER-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL;Sm;supplemental-math-operators
2AAA;SMALLER THAN;Sm;supplemental-math-operators
2AAB;LARGER THAN;Sm;supplemental-math-operators
2AAC;SMALLER THAN OR EQUAL TO;Sm;supplemental-math-operators
2AAD;LARGER THAN OR EQUAL TO;Sm;supplemental-math-operators
2AAE;EQUALS SIGN WITH BUMPY ABOVE;Sm;supplemental-math-operators
2AAF;PRECEDES ABOVE SINGLE-LINE EQUALS SIGN;Sm;supplemental-math-operators
2AB0;SUCCEEDS ABOVE SINGLE-LINE EQUALS SIGN;Sm;supplemental-math-operators
2AB1;PRECEDES ABOVE SINGLE-LINE NOT EQUAL TO;Sm;supplemental-math-operators
2AB2;SUCCEEDS ABOVE SINGLE-LINE NOT EQUAL TO;Sm;supplemental-math-operators
2AB3;PRECEDES ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2AB4;SUCCEEDS ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2AB5;PRECEDES ABOVE NOT EQUAL TO;Sm;supplemental-math-operators
2AB6;SUCCEEDS ABOVE NOT EQUAL TO;Sm;supplemental-math-operators
2AB7;PRECEDES ABOVE ALMOST EQUAL TO;Sm;supplemental-math-operators
2AB8;SUCCEEDS ABOVE ALMOST EQUAL TO;Sm;supplemental-math-operators
2AB9;PRECEDES ABOVE NOT ALMOST EQUAL TO;Sm;supplemental-math-operators
2ABA;SUCCEEDS ABOVE NOT ALMOST EQUAL TO;Sm;supplemental-math-operators
2ABB;DOUBLE PRECEDES;Sm;supplemental-math-operators
2ABC;DOUBLE SUCCEEDS;Sm;supplemental-math-operators
2ABD;SUBSET WITH DOT;Sm;supplemental-math-operators
2ABE;SUPERSET WITH DOT;Sm;supplemental-math-operators
2ABF;SUBSET WITH PLUS SIGN BELOW;Sm;supplemental-math-operators
2AC0;SUPERSET WITH PLUS SIGN BELOW;Sm;supplemental-math-operators
2AC1;SUBSET WITH MULTIPLICATION SIGN BELOW;Sm;supplemental-math-operators
2AC2;SUPERSET WITH MULTIPLICATION SIGN BELOW;Sm;supplemental-math-operators
2AC3;SUBSET OF OR EQUAL TO WITH DOT ABOVE;Sm;supplemental-math-operators
2AC4;SUPERSET OF OR EQUAL TO WITH DOT ABOVE;Sm;supplemental-math-operators
2AC5;SUBSET OF ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2AC6;SUPERSET OF ABOVE EQUALS SIGN;Sm;supplemental-math-operators
2AC7;SUBSET OF ABOVE TILDE OPERATOR;Sm;supplemental-math-operators
2AC8;SUPERSET OF ABOVE TILDE OPERATOR;Sm;supplemental-math-operators
2AC9;SUBSET OF ABOVE ALMOST EQUAL TO;Sm;supplemental-math-operators
2ACA;SUPERSET OF ABOVE ALMOST EQUAL TO;Sm;supplemental-math-operators
2ACB;SUBSET OF ABOVE NOT EQUAL TO;Sm;supplemental-math-operators
2ACC;SUPERSET OF ABOVE NOT EQUAL TO;Sm;supplemental-math-operators
2ACD;SQUARE LEFT OPEN BOX OPERATOR;Sm;supplemental-math-operators
2ACE;SQUARE RIGHT OPEN BOX OPERATOR;Sm;supplemental-math-operators
2ACF;CLOSED SUBSET;Sm;supplemental-math-operators
2AD0;CLOSED SUPERSET;Sm;supplemental-math-operators
2AD1;CLOSED SUBSET OR EQUAL TO;Sm;supplemental-math-operators
2AD2;CLOSED SUPERSET OR EQUAL TO;Sm;supplemental-math-operators
2AD3;SUBSET ABOVE SUPERSET;Sm;supplemental-math-operators
2AD4;SUPERSET ABOVE SUBSET;Sm;supplemental-math-operators
2AD5;SUBSET ABOVE SUBSET;Sm;supplemental-math-operators
2AD6;SUPERSET ABOVE SUPERSET;Sm;supplemental-math-operators
2AD7;SUPERSET BESIDE SUBSET;Sm;supplemental-math-operators
2AD8;SUPERSET BESIDE AND JOINED BY DASH WITH SUBSET;Sm;supplemental-math-operators
2AD9;ELEMENT OF OPENING DOWNWARDS;Sm;supplemental-math-operators
2ADA;PITCHFORK WITH TEE TOP;Sm;supplemental-math-operators
2ADB;TRANSVERSAL INTERSECTION;Sm;supplemental-math-operators
2ADC;FORKING;Sm;supplemental-math-operators
2ADD;NONFORKING;Sm;supplemental-math-operators
2ADE;SHORT LEFT TACK;Sm;supplemental-math-operators
2ADF;SHORT DOWN TACK;Sm;supplemental-math-operators
2AE0;SHORT UP TACK;Sm;supplemental-math-operators
2AE1;PERPENDICULAR WITH S;Sm;supplemental-math-operators
2AE2;VERTICAL BAR TRIPLE RIGHT TURNSTILE;Sm;supplemental-math-operators
2AE3;DOUBLE VERTICAL BAR LEFT TURNSTILE;Sm;supplemental-math-operators
2AE4;VERTICAL BAR DOUBLE LEFT TURNSTILE;Sm;supplemental-math-operators
2AE5;DOUBLE VERTICAL BAR DOUBLE LEFT TURNSTILE;Sm;supplemental-math-operators
2AE6;LONG DASH FROM LEFT MEMBER OF DOUBLE VERTICAL;Sm;supplemental-math-operators
2AE7;SHORT DOWN TACK WITH OVERBAR;Sm;supplemental-math-operators
2AE8;SHORT UP TACK WITH UNDERBAR;Sm;supplemental-math-operators
2AE9;SHORT UP TACK ABOVE SHORT DOWN TACK;Sm;supplemental-math-operators
2AEA;DOUBLE DOWN TACK;Sm;supplemental-math-operators
2AEB;DOUBLE UP TACK;Sm;supplemental-math-operators
2AEC;DOUBLE STROKE NOT SIGN;Sm;supplemental-math-operators
2AED;REVERSED DOUBLE STROKE NOT SIGN;Sm;supplemental-math-operators
2AEE;DOES NOT DIVIDE WITH REVERSED NEGATION SLASH;Sm;supplemental-math-operators
2AEF;VERTICAL LINE WITH CIRCLE ABOVE;Sm;supplemental-math-operators
2AF0;VERTICAL LINE WITH CIRCLE BELOW;Sm;supplemental-math-operators
2AF1;DOWN TACK WITH CIRCLE BELOW;Sm;supplemental-math-operators
2AF2;PARALLEL WITH HORIZONTAL STROKE;Sm;supplemental-math-operators
2AF3;PARALLEL WITH TILDE OPERATOR;Sm;supplemental-math-operators
2AF4;TRIPLE VERTICAL BAR BINARY RELATION;Sm;supplemental-math-operators
2AF5;TRIPLE VERTICAL BAR WITH HORIZONTAL STROKE;Sm;supplemental-math-operators
2AF6;TRIPLE COLON OPERATOR;Sm;supplemental-math-operators
2AF7;TRIPLE NESTED LESS-THAN;Sm;supplemental-math-operators
2AF8;TRIPLE NESTED GREATER-THAN;Sm;supplemental-math-operators
2AF9;DOUBLE-LINE SLANTED LESS-THAN OR EQUAL TO;Sm;supplemental-math-operators
2AFA;DOUBLE-LINE SLANTED GREATER-THAN OR EQUAL TO;Sm;supplemental-math-operators
2AFB;TRIPLE SOLIDUS BINARY RELATION;Sm;supplemental-math-operators
2AFC;LARGE TRIPLE VERTICAL BAR OPERATOR;Sm;supplemental-math-operators
2AFD;DOUBLE SOLIDUS OPERATOR;Sm;supplemental-math-operators
2AFE;WHITE VERTICAL BAR;Sm;supplemental-math-operators
2AFF;N-ARY WHITE VERTICAL BAR;Sm;supplemental-math-operators
2B00;NORTH EAST WHITE ARROW;So;misc-symbols-and-arrows
2B01;NORTH WEST WHITE ARROW;So;misc-symbols-and-arrows
2B02;SOUTH EAST WHITE ARROW;So;misc-symbols-and-arrows
2B03;SOUTH WEST WHITE ARROW;So;misc-symbols-and-arrows
2B04;LEFT RIGHT WHITE ARROW;So;misc-symbols-and-arrows
2B05;LEFTWARDS BLACK ARROW;So;misc-symbols-and-arrows
2B06;UPWARDS BLACK ARROW;So;misc-symbols-and-arrows
2B07;DOWNWARDS BLACK ARROW;So;misc-symbols-and-arrows
2B08;NORTH EAST BLACK ARROW;So;misc-symbols-and-arrows
2B09;NORTH WEST BLACK ARROW;So;misc-symbols-and-arrows
2B0A;SOUTH EAST BLACK ARROW;So;misc-symbols-and-arrows
2B0B;SOUTH WEST BLACK ARROW;So;misc-symbols-and-arrows
2B0C;LEFT RIGHT BLACK ARROW;So;misc-symbols-and-arrows
2B0D;UP DOWN BLACK ARROW;So;misc-symbols-and-arrows
2B0E;RIGHTWARDS ARROW WITH TIP DOWNWARDS;So;misc-symbols-and-arrows
2B0F;RIGHTWARDS ARROW WITH TIP UPWARDS;So;misc-symbols-and-arrows
2B10;LEFTWARDS ARROW WITH TIP DOWNWARDS;So;misc-symbols-and-arrows
2B11;LEFTWARDS ARROW WITH TIP UPWARDS;So;misc-symbols-and-arrows
2B12;SQUARE WITH TOP HALF BLACK;So;misc-symbols-and-arrows
2B13;SQUARE WITH BOTTOM HALF BLACK;So;misc-symbols-and-arrows
2B14;SQUARE WITH UPPER RIGHT DIAGONAL HALF BLACK;So;misc-symbols-and-arrows
2B15;SQUARE WITH LOWER LEFT DIAGONAL HALF BLACK;So;misc-symbols-and-arrows
2B16;DIAMOND WITH LEFT HALF BLACK;So;misc-symbols-and-arrows
2B17;DIAMOND WITH RIGHT HALF BLACK;So;misc-symbols-and-arrows
2B18;DIAMOND WITH TOP HALF BLACK;So;misc-symbols-and-arrows
2B19;DIAMOND WITH BOTTOM HALF BLACK;So;misc-symbols-and-arrows
2B1A;DOTTED SQUARE;So;misc-symbols-and-arrows
2B1B;BLACK LARGE SQUARE;So;misc-symbols-and-arrows
2B1C;WHITE LARGE SQUARE;So;misc-symbols-and-arrows
2B1D;BLACK VERY SMALL SQUARE;So;misc-symbols-and-arrows
2B1E;WHITE VERY SMALL SQUARE;So;misc-symbols-and-arrows
2B1F;BLACK PENTAGON;So;misc-symbols-and-arrows
2B20;WHITE PENTAGON;So;misc-symbols-and-arrows
2B21;WHITE HEXAGON;So;misc-symbols-and-arrows
2B22;BLACK HEXAGON;So;misc-symbols-and-arrows
2B23;HORIZONTAL BLACK HEXAGON;So;misc-symbols-and-arrows
2B24;BLACK LARGE CIRCLE;So;misc-symbols-and-arrows
2B25;BLACK MEDIUM DIAMOND;So;misc-symbols-and-arrows
2B26;WHITE MEDIUM DIAMOND;So;misc-symbols-and-arrows
2B27;BLACK MEDIUM LOZENGE;So;misc-symbols-and-arrows
2B28;WHITE MEDIUM LOZENGE;So;misc-symbols-and-arrows
2B29;BLACK SMALL DIAMOND;So;misc-symbols-and-arrows
2B2A;BLACK SMALL LOZENGE;So;misc-symbols-and-arrows
2B2B;WHITE SMALL LOZENGE;So;misc-symbols-and-arrows
2B2C;BLACK HORIZONTAL ELLIPSE;So;misc-symbols-and-arrows
2B2D;WHITE HORIZONTAL ELLIPSE;So;misc-symbols-and-arrows
2B2E;BLACK VERTICAL ELLIPSE;So;misc-symbols-and-arrows
2B2F;WHITE VERTICAL ELLIPSE;So;misc-symbols-and-arrows
2B30;LEFT ARROW WITH SMALL CIRCLE;Sm;misc-symbols-and-arrows
2B31;THREE LEFTWARDS ARROWS;Sm;misc-symbols-and-arrows
2B32;LEFT ARROW WITH CIRCLED PLUS;Sm;misc-symbols-and-arrows
2B33;LONG LEFTWARDS SQUIGGLE ARROW;Sm;misc-symbols-and-arrows
2B34;LEFTWARDS TWO-HEADED ARROW WITH VERTICAL STROKE;Sm;misc-symbols-and-arrows
2B35;LEFTWARDS TWO-HEADED ARROW WITH DOUBLE VERTICAL STROKE;Sm;misc-symbols-and-arrows
2B36;LEFTWARDS TWO-HEADED ARROW FROM BAR;Sm;misc-symbols-and-arrows
2B37;LEFTWARDS TWO-HEADED TRIPLE DASH ARROW;Sm;misc-symbols-and-arrows
2B38;LEFTWARDS ARROW WITH DOTTED STEM;Sm;misc-symbols-and-arrows
2B39;LEFTWARDS ARROW WITH TAIL WITH VERTICAL STROKE;Sm;misc-symbols-and-arrows
2B3A;LEFTWARDS ARROW WITH TAIL WITH DOUBLE VERTICAL STROKE;Sm;misc-symbols-and-arrows
2B3B;LEFTWARDS TWO-HEADED ARROW WITH TAIL;Sm;misc-symbols-and-arrows
2B3C;LEFTWARDS TWO-HEADED ARROW WITH TAIL WITH VERTICAL STROKE;Sm;misc-symbols-and-arrows
2B3D;LEFTWARDS TWO-HEADED ARROW WITH TAIL WITH DOUBLE VERTICAL STROKE;Sm;misc-symbols-and-arrows
2B3E;LEFTWARDS ARROW THROUGH X;Sm;misc-symbols-and-arrows
2B3F;WAVE ARROW POINTING DIRECTLY LEFT;Sm;misc-symbols-and-arrows
2B40;EQUALS SIGN ABOVE LEFTWARDS ARROW;Sm;misc-symbols-and-arrows
2B41;REVERSE TILDE OPERATOR ABOVE LEFTWARDS ARROW;Sm;misc-symbols-and-arrows
2B42;LEFTWARDS ARROW ABOVE REVERSE ALMOST EQUAL TO;Sm;misc-symbols-and-arrows
2B43;RIGHTWARDS ARROW THROUGH GREATER-THAN;Sm;misc-symbols-and-arrows
2B44;RIGHTWARDS ARROW THROUGH SUPERSET;Sm;misc-symbols-and-arrows
2B45;LEFTWARDS QUADRUPLE ARROW;So;misc-symbols-and-arrows
2B46;RIGHTWARDS QUADRUPLE ARROW;So;misc-symbols-and-arrows
2B47;REVERSE TILDE OPERATOR ABOVE RIGHTWARDS ARROW;Sm;misc-symbols-and-arrows
2B48;RIGHTWARDS ARROW ABOVE REVERSE ALMOST EQUAL TO;Sm;misc-symbols-and-arrows
2B49;TILDE OPERATOR ABOVE LEFTWARDS ARROW;Sm;misc-symbols-and-arrows
2B4A;LEFTWARDS ARROW ABOVE ALMOST EQUAL TO;Sm;misc-symbols-and-arrows
2B4B;LEFTWARDS ARROW ABOVE REVERSE TILDE OPERATOR;Sm;misc-symbols-and-arrows
2B4C;RIGHTWARDS ARROW ABOVE REVERSE TILDE OPERATOR;Sm;misc-symbols-and-arrows
2B4D;DOWNWARDS TRIANGLE-HEADED ZIGZAG ARROW;So;misc-symbols-and-arrows
2B4E;SHORT SLANTED NORTH ARROW;So;misc-symbols-and-arrows
2B4F;SHORT BACKSLANTED SOUTH ARROW;So;misc-symbols-and-arrows
2B50;WHITE MEDIUM STAR;So;misc-symbols-and-arrows
2B51;BLACK SMALL STAR;So;misc-symbols-and-arrows
2B52;WHITE SMALL STAR;So;misc-symbols-and-arrows
2B53;BLACK RIGHT-POINTING PENTAGON;So;misc-symbols-and-arrows
2B54;WHITE RIGHT-POINTING PENTAGON;So;misc-symbols-and-arrows
2B55;HEAVY LARGE CIRCLE;So;misc-symbols-and-arrows
2B56;HEAVY OVAL WITH OVAL INSIDE;So;misc-symbols-and-arrows
2B57;HEAVY CIRCLE WITH CIRCLE INSIDE;So;misc-symbols-and-arrows
2B58;HEAVY CIRCLE;So;misc-symbols-and-arrows
2B59;HEAVY CIRCLED SALTIRE;So;misc-symbols-and-arrows
2B5A;SLANTED NORTH ARROW WITH HOOKED HEAD;So;misc-symbols-and-arrows
2B5B;BACKSLANTED SOUTH ARROW WITH HOOKED TAIL;So;misc-symbols-and-arrows
2B5C;SLANTED NORTH ARROW WITH HORIZONTAL TAIL;So;misc-symbols-and-arrows
2B5D;BACKSLANTED SOUTH ARROW WITH HORIZONTAL TAIL;So;misc-symbols-and-arrows
2B5E;BENT ARROW POINTING DOWNWARDS THEN NORTH EAST;So;misc-symbols-and-arrows
2B5F;SHORT BENT ARROW POINTING DOWNWARDS THEN NORTH EAST;So;misc-symbols-and-arrows
2B60;LEFTWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B61;UPWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B62;RIGHTWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B63;DOWNWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B64;LEFT RIGHT TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B65;UP DOWN TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B66;NORTH WEST TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B67;NORTH EAST TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B68;SOUTH EAST TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B69;SOUTH WEST TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B6A;LEFTWARDS TRIANGLE-HEADED DASHED ARROW;So;misc-symbols-and-arrows
2B6B;UPWARDS TRIANGLE-HEADED DASHED ARROW;So;misc-symbols-and-arrows
2B6C;RIGHTWARDS TRIANGLE-HEADED DASHED ARROW;So;misc-symbols-and-arrows
2B6D;DOWNWARDS TRIANGLE-HEADED DASHED ARROW;So;misc-symbols-and-arrows
2B6E;CLOCKWISE TRIANGLE-HEADED OPEN CIRCLE ARROW;So;misc-symbols-and-arrows
2B6F;ANTICLOCKWISE TRIANGLE-HEADED OPEN CIRCLE ARROW;So;misc-symbols-and-arrows
2B70;LEFTWARDS TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B71;UPWARDS TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B72;RIGHTWARDS TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B73;DOWNWARDS TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B76;NORTH WEST TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B77;NORTH EAST TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B78;SOUTH EAST TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B79;SOUTH WEST TRIANGLE-HEADED ARROW TO BAR;So;misc-symbols-and-arrows
2B7A;LEFTWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE;So;misc-symbols-and-arrows
2B7B;UPWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE;So;misc-symbols-and-arrows
2B7C;RIGHTWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE;So;misc-symbols-and-arrows
2B7D;DOWNWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE;So;misc-symbols-and-arrows
2B7E;HORIZONTAL TAB KEY;So;misc-symbols-and-arrows
2B7F;VERTICAL TAB KEY;So;misc-symbols-and-arrows
2B80;LEFTWARDS TRIANGLE-HEADED ARROW OVER RIGHTWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B81;UPWARDS TRIANGLE-HEADED ARROW LEFTWARDS OF DOWNWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B82;RIGHTWARDS TRIANGLE-HEADED ARROW OVER LEFTWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B83;DOWNWARDS TRIANGLE-HEADED ARROW LEFTWARDS OF UPWARDS TRIANGLE-HEADED ARROW;So;misc-symbols-and-arrows
2B84;LEFTWARDS TRIANGLE-HEADED PAIRED ARROWS;So;misc-symbols-and-arrows
2B85;UPWARDS TRIANGLE-HEADED PAIRED ARROWS;So;misc-symbols-and-arrows
2B86;RIGHTWARDS TRIANGLE-HEADED PAIRED ARROWS;So;misc-symbols-and-arrows
2B87;DOWNWARDS TRIANGLE-HEADED PAIRED ARROWS;So;misc-symbols-and-arrows
2B88;LEFTWARDS BLACK CIRCLED WHITE ARROW;So;misc-symbols-and-arrows
2B89;UPWARDS BLACK CIRCLED WHITE ARROW;So;misc-symbols-and-arrows
2B8A;RIGHTWARDS BLACK CIRCLED WHITE ARROW;So;misc-symbols-and-arrows
2B8B;DOWNWARDS BLACK CIRCLED WHITE ARROW;So;misc-symbols-and-arrows
2B8C;ANTICLOCKWISE TRIANGLE-HEADED RIGHT U-SHAPED ARROW;So;misc-symbols-and-arrows
2B8D;ANTICLOCKWISE TRIANGLE-HEADED BOTTOM U-SHAPED ARROW;So;misc-symbols-and-arrows
